clean_text,label
what are your new years plans,0
recpt NUMBER NUMBER you have ordered a ringtone your order is being processed,1
baaaaaaaabe wake up i miss you i crave you i need you,0
only just got this message not ignoring you yes i was shopping that is,0
dear why you mood off i cant drive so i brother to drive,0
when did dad get back,0
can you tell shola to please go to college of medicine and visit the academic department tell the academic secretary what the current situation is and ask if she can transfer there she should ask someone to check sagamu for the same thing and lautech its vital she completes her medical education in nigeria its less expensive much less expensive unless she will be getting citizen rates in new zealand,0
yes just finished watching days of our lives i love it,0
juz go google n search NUMBER qet,0
many times we lose our best ones bcoz we are,0
good friends care for each other close friends understand each other and true friends stay forever beyond words beyond time gud ni NUMBER,0
just getting back home,0
sorry i ll call later lt gt mins,0
dun need to use dial up juz open da browser n surf,0
as one of our registered subscribers u can enter the draw NUMBER a NUMBER g b gift voucher by replying with enter to unsubscribe text stop,1
awesome plan to get here any time after like lt gt i ll text you details in a wee bit,0
take care and sleep well you need to learn to change in life you only need to get convinced on that i will wait but no more conversations between us get convinced by that time your family is over for you in many senses respect them but not overemphasise or u have no role in my life,0
for your chance to win a free bluetooth headset then simply reply back with adp,1
you also didnt get na hi hi hi hi hi,0
ya but it cant display internal subs so i gotta extract them,0
if i said anything wrong sorry de,0
sad story of a man last week was my b day my wife did nt wish me my parents forgot n so did my kids i went to work even my colleagues did not wish,0
how stupid to say that i challenge god you dont think at all on what i write instead you respond immed,0
yeah i should be able to i ll text you when i m ready to meet up,0
v skint too but fancied few bevies waz gona go meet othrs in spoon but jst bin watchng planet earth sofa is v comfey if i dont make it hav gd night,0
says that he s quitting at least NUMBER times a day so i wudn t take much notice of that nah she didn t mind are you gonna see him again do you want to come to taunton tonight u can tell me all about,0
when you get free call me,0
how have your little darlings been so far this week need a coffee run tomo can t believe it s that time of week already,0
ok i msg u b NUMBER i leave my house,0
still at west coast haiz ll take forever to come back,0
mmm fuck merry christmas to me,0
alright thanks for the advice enjoy your night out i ma try to get some sleep,0
update your face book status frequently,0
just now saw your message it k da,0
was it something u ate,0
so what did the bank say about the money,0
aiyar dun disturb u liao thk u have lots NUMBER do aft ur cupboard come,0
hey they r not watching movie tonight so i ll prob b home early,0
yar lor how u noe u used dat route too,0
NUMBER mro i am not coming to gym machan goodnight,0
dont think you need yellow card for uk travel ask someone that has gone before if you do its just lt gt bucks,0
can u look NUMBER me in da lib i got stuff havent finish yet,0
sounds great im going to sleep now have a good night,0
don t b floppy b snappy happy only gay chat service with photo upload call NUMBER NUMBER p min NUMBER stop our texts call NUMBER,1
house maid is the murderer coz the man was murdered on lt gt th january as public holiday all govt instituitions are closed including post office understand,0
how come u got nothing to do,0
nothing will ever be easy but don t be looking for a reason not to take a risk on life and love,0
i want to grasp your pretty booty,0
i ve got it down to a tea not sure which flavour,0
i m going NUMBER orchard now laready me reaching soon u reaching,0
dear i am not denying your words please,0
you know my old dom i told you about yesterday his name is roger he got in touch with me last night and wants me to meet him today at NUMBER pm,0
come back to tampa ffffuuuuuuu,0
NUMBER celebrate my b day y else,0
merry christmas to u too annie,0
please tell me you have some of that special stock you were talking about,0
i sent them do you like,0
urgent ur awarded a complimentary trip to eurodisinc trav aco entry NUMBER or NUMBER to claim txt dis to NUMBER NUMBER NUMBER NUMBER NUMBER morefrmmob shracomorsglsuplt NUMBER ls NUMBER NUMBER aj,1
awesome be there in a minute,0
and that is the problem you walk around in julianaland oblivious to what is going on around you i say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do it s not that you don t know why i m upset it s that you don t listen when i tell you what is going to upset me then you want to be surprised when i m mad,0
i ve told you everything will stop just dont let her get dehydrated,0
or i guess lt gt min,0
i m home ard wat time will u reach,0
storming msg wen u lift d phne u say hello do u knw wt is d real meaning of hello it s d name of a girl yes and u knw who is dat girl margaret hello she is d girlfrnd f grahmbell who invnted telphone moral one can NUMBER get d name of a person bt not his girlfrnd g o o d n i g h t,0
if you want to mapquest it or something look up usf dogwood drive that s the tiny street where the parking lot is,0
aight should i just plan to come up later tonight,0
die i accidentally deleted e msg i suppose NUMBER put in e sim archive haiz i so sad,0
welcome to uk mobile date this msg is free giving you free calling to NUMBER future mgs billed at NUMBER p daily to cancel send go stop to NUMBER,1
this is wishing you a great day moji told me about your offer and as always i was speechless you offer so easily to go to great lengths on my behalf and its stunning my exam is next friday after that i will keep in touch more sorry,0
thanks again for your reply today when is ur visa coming in and r u still buying the gucci and bags my sister things are not easy uncle john also has his own bills so i really need to think about how to make my own money later sha,0
sorry i flaked last night shit s seriously goin down with my roommate what you up to tonight,0
he said i look pretty wif long hair wat but i thk he s cutting quite short NUMBER me leh,0
ranjith cal drpd deeraj and deepak NUMBER min hold,0
cheers for callin babe sozi culdnt talkbut i wannatell u details later wenwecan chat properly x,0
hey u still at the gym,0
she said do u mind if i go into the bedroom for a minute ok i sed in a sexy mood she came out NUMBER minuts latr wid a cake n my wife,0
much better now thanks lol,0
nothing smsing u n xy lor sorry lor da guys neva c u in person but they sort of know u lor so u wan NUMBER meet them xy ask me NUMBER bring u along NUMBER our next meeting,0
lemme know when i can swing by and pick up i m free basically any time after NUMBER all this semester,0
wa u so efficient gee thanx,0
NUMBER you have received your mobile content enjoy,1
s but not able to sleep,0
want explicit sex in NUMBER secs ring NUMBER now costs NUMBER p min,1
we will meet soon princess ttyl,0
i ll pick you up at about NUMBER NUMBER pm to go to taunton if you still want to come,0
oh only NUMBER outside players allowed to play know,0
i anything lor,0
erutupalam thandiyachu,0
y cant u try new invention to fly i m not joking,0
no its ful of song lyrics,0
what do u reckon as need NUMBER arrange transport if u can t do it thanks,0
true lov n care wil nevr go unrecognized though somone often makes mistakes when valuing it but they will definitly undrstnd once when they start missing it,0
shopping eh ger i toking abt syd leh haha,0
what not under standing,0
have good weekend,0
miss call miss call khelate kintu opponenter miss call dhorte lage thats d rule one with great phone receiving quality wins,0
call me when you get the chance plz lt NUMBER,0
the new deus ex game comin early next yr,0
my computer just fried the only essential part we don t keep spares of because my fucking idiot roommates looovvve leaving the thing running on full lt gt NUMBER,0
my friend she s studying at warwick we ve planned to go shopping and to concert tmw but it may be canceled havn t seen for ages yeah we should get together sometime,0
probably a couple hours tops,0
lol grins i m not babe but thanks for thinking of me,0
man this bus is so so so slow i think you re gonna get there before me,0
hope this text meets you smiling if not then let this text give you a reason to smile have a beautiful day,0
in case you wake up wondering where i am i forgot i have to take care of something for grandma today should be done before the parade,0
ok,0
latest nokia mobile or ipod mp NUMBER player NUMBER proze guaranteed reply with win to NUMBER now norcorp ltd NUMBER NUMBER mtmsgrcvd NUMBER,1
sms services for your inclusive text credits pls goto URL login NUMBER qxj NUMBER unsubscribe with stop no extra charge help NUMBER comuk NUMBER cm NUMBER NUMBER ae,1
nvm take ur time,0
so wat s da decision,0
wot is u up NUMBER then bitch,0
stupid its not possible,0
she told to hr that he want posting in chennai because i m working here,0
mobile club choose any of the top quality items for your mobile NUMBER cfca NUMBER a,1
when are you guys leaving,0
he neva grumble but i sad lor hee buy tmr lor aft lunch but we still meetin NUMBER lunch tmr a not neva hear fr them lei got a lot of work ar,0
not able to do anything,0
takin linear algebra today,0
this weekend is fine an excuse not to do too much decorating,0
sorry i missed you babe i was up late and slept in i hope you enjoy your driving lesson boytoy i miss you too teasing kiss,0
now project pa after that only i can come,0
money i have won wining number NUMBER wot do i do next,1
sure whenever you show the fuck up gt,0
that was random saw my old roomate on campus he graduated,0
congrats NUMBER mobile NUMBER g videophones r yours call NUMBER now videochat wid ur mates play java games dload polyh music noline rentl bx NUMBER ip NUMBER NUMBER we NUMBER pm,1
men always needs a beautiful intelligent caring loving adjustable cooperative wife but the law allows only one wife,0
that sucks so what do you got planned for your yo valentine i am your yo valentine aren t i,0
just got part nottingham NUMBER hrs NUMBER miles good thing i love my man so much but only doing NUMBER mph hey ho,0
what to think no one saying clearly ok leave no need to ask her i will go if she come or not,0
hi good mornin thanku wish u d same,0
do u want NUMBER meet up NUMBER morro,0
actually i decided i was too hungry so i haven t left yet v,0
i ve sent my part,0
cos i was out shopping wif darren jus now n i called him NUMBER ask wat present he wan lor then he started guessing who i was wif n he finally guessed darren lor,0
i want some cock my hubby s away i need a real man NUMBER satisfy me txt wife to NUMBER for no strings action txt stop NUMBER end txt rec NUMBER NUMBER ea otbox NUMBER la NUMBER NUMBER ws,1
understand his loss is my gain so do you work school,0
how are u i have missed u i havent been up NUMBER much a bit bored with the holiday want NUMBER go bak NUMBER college sad isnt it xx,0
hiya probably coming home weekend after next,0
don t forget though that i love you and i walk beside you watching over you and keeping your heart warm,0
i wish things were different i wonder when i will be able to show you how much i value you pls continue the brisk walks no drugs without askin me please and find things to laugh about i love you dearly,0
ok both our days so what are you making for dinner tonite am i invited,0
gr NUMBER new service live sex video chat on your mob see the sexiest dirtiest girls live on ur phone NUMBER details text horny to NUMBER to cancel send stop to NUMBER,1
i have no money NUMBER steve mate,0
im late tellmiss im on my way,0
never blame a day in ur life good days give u happiness bad days give u experience both are essential in life all are gods blessings good morning,0
normally i use to drink more water daily,0
dare i ask any luck with sorting out the car,0
party s at my place at usf no charge but if you can contribute in any way it is greatly appreciated and yeah we got room for one more,0
urgh coach hot smells of chip fat thanks again especially for the duvet not a predictive text word,0
hiya how was last night i ve been naughty and bought myself clothes and very little ready for more shopping tho what kind of time do you wanna meet,0
freemsg hi baby wow just got a new cam moby wanna c a hot pic or fancy a chat im w NUMBER in NUMBER utxt rply chat to NUMBER hlp NUMBER msg NUMBER p NUMBER rcv,1
i ve been trying to reach him without success,0
when you and derek done with class,0
never y lei i v lazy got wat dat day send me da url cant work one,0
never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes always remember a stupid friend is here to share bslvyl,0
hey mate spoke to the mag people we re on the is deliver by the end of the month deliver on the NUMBER th sept talk later,0
hope you are having a good week just checking in,0
haha my friend tyler literally just asked if you could get him a dubsack,0
hey do u fancy meetin me at NUMBER at cha hav a lil beverage on me if not txt or ring me and we can meet up l NUMBER r quite tired got in at NUMBER v pist love pete x x x,0
great have a safe trip dont panic surrender all,0
symptoms when u are in love NUMBER u like listening songs NUMBER u get stopped where u see the name of your beloved NUMBER u won t get angry when your,0
sun ah thk mayb can if dun have anythin on thk have to book e lesson e pilates is at orchard mrt u noe hor,0
try to do something dear you read something for exams,0
NUMBER wonders in my world NUMBER th you NUMBER th ur style NUMBER th ur smile NUMBER th ur personality NUMBER rd ur nature NUMBER nd ur sms and NUMBER st ur lovely friendship good morning dear,0
gettin rdy to ship comp,0
i am in hospital da i will return home in evening,0
piss is talking is someone that realise u that point this at is it now read it backwards,0
think da you wil do,0
i m awake oh what s up,0
good afternoon my boytoy how goes that walking here and there day did you get that police abstract are you still out and about i wake and miss you babe,0
how much u trying to get,0
come around lt decimal gt pm vikky i m otside nw il come by tht time,0
tell me again what your address is,0
honeybee said i m d sweetest in d world god laughed amp said wait u havnt met d person reading this msg moral even god can crack jokes gm gn ge gn,0
should i buy him a blackberry bold NUMBER or torch should i buy him new or used let me know plus are you saying i should buy the lt gt g wifi ipad and what are you saying about the about the lt gt g,0
but you were together so you should be thinkin about him,0
hiya hows it going in sunny africa hope u r avin a good time give that big old silver back a big kiss from me,0
at what time should i come tomorrow,0
wanna have a laugh try chit chat on your mobile now logon by txting the word chat and send it to no NUMBER cm po box NUMBER london w NUMBER a NUMBER zf NUMBER NUMBER p msg rcvd,1
cha quiteamuzing that scool babe probpop in cu satthen hunny NUMBER brekkie love jen xxx psxtra lrg portions NUMBER me please,0
omg how did u know what i ate,0
urgent this is the NUMBER nd attempt to contact u u have won NUMBER call NUMBER b NUMBER NUMBER t csbcm NUMBER wc NUMBER n NUMBER xx callcost NUMBER ppmmobilesvary max NUMBER NUMBER,1
but your not here,0
not directly behind abt NUMBER rows behind,0
congratulations ur awarded NUMBER of cd vouchers or NUMBER gift guaranteed free entry NUMBER NUMBER wkly draw txt music to NUMBER,1
had your contract mobile NUMBER mnths latest motorola nokia etc all free double mins text on orange tariffs text yes for callback no to remove from records,1
urgent call NUMBER from your landline your complimentary NUMBER ibiza holiday or NUMBER NUMBER cash await collection sae t cs po box NUMBER sk NUMBER NUMBER wp NUMBER ppm NUMBER,1
no plans yet what are you doing,0
hi my engagement has been fixd on lt gt th of next month i know its really shocking bt hmm njan vilikkam t ws al of a sudn,0
not course only maths one day one chapter with in one month we can finish,0
wow didn t think it was that common i take it all back ur not a freak unless u chop it off,0
for ur chance to win a NUMBER wkly shopping spree txt shop to NUMBER t s c s URL custcare NUMBER NUMBER x NUMBER p wk,1
noooooooo please last thing i need is stress for once in your life be fair,0
u have a secret admirer who is looking NUMBER make contact with u find out who they r reveal who thinks ur so special call on NUMBER stopsms NUMBER ppm,1
mila age NUMBER blonde new in uk i look sex with uk guys if u like fun with me text mtalk to NUMBER NUMBER NUMBER pp txt NUMBER st NUMBER free NUMBER NUMBER increments help NUMBER,1
i ll see if i can swing by in a bit got some things to take care of here firsg,0
i wanted to wish you a happy new year and i wanted to talk to you about some legal advice to do with when gary and i split but in person i ll make a trip to ptbo for that i hope everything is good with you babe and i love ya,0
have you not finished work yet or something,0
tomorrow i am not going to theatre so i can come wherever u call me tell me where and when to come tomorrow,0
well done england get the official poly ringtone or colour flag on yer mobile text tone or flag to NUMBER now opt out txt eng stop box NUMBER w NUMBER wx NUMBER NUMBER,1
right it wasnt you who phoned it was someone with a number like yours,0
it s ok i wun b angry msg u aft i come home tonight,0
i had a good time too its nice to do something a bit different with my weekends for a change see ya soon,0
yo sorry was in the shower sup,0
carlos is down but i have to pick it up from him so i ll swing by usf in a little bit,0
full heat pa i have applyed oil pa,0
i m stuck in da middle of da row on da right hand side of da lt,0
have you laid your airtel line to rest,0
hi did u decide wot NUMBER get NUMBER his bday if not ill prob jus get him a voucher frm virgin or sumfing,0
freemsg txt call to no NUMBER claim your reward of NUMBER hours talk time to use from your phone now subscribe NUMBER gbp mnth inc NUMBER hrs NUMBER stop txtstop,1
hey j r u feeling any better hopeso hunny i amnow feelin ill ithink i may have tonsolitusaswell damn iam layin in bedreal bored lotsof luv me xxxx,0
and i don t plan on staying the night but i prolly won t be back til late,0
thanx NUMBER puttin da fone down on me,0
i need an NUMBER th but i m off campus atm could i pick up in an hour or two,0
oh haha den we shld had went today too gee nvm la kaiez i dun mind goin jazz oso scared hiphop open cant catch up,0
been running but only managed NUMBER minutes and then needed oxygen might have to resort to the roller option,0
we live in the next lt gt mins,0
y de asking like this,0
just glad to be talking to you,0
wat time finish,0
sorry da i gone mad so many pending works what to do,0
how much you got for cleaning,0
hows my favourite person today r u workin hard couldn t sleep again last nite nearly rang u at NUMBER NUMBER,0
sunshine quiz win a super sony dvd recorder if you canname the capital of australia text mquiz to NUMBER b,1
called dad oredi,0
good do you think you could send me some pix i would love to see your top and bottom,0
nvm i m going to wear my sport shoes anyway i m going to be late leh,0
sorry i ll call later in meeting,0
this is a long fuckin showr,0
received understood n acted upon,0
they finally came to fix the ceiling,0
u need my presnts always bcz u cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha that mns prabha is love got it dont mis me,0
jus finish blowing my hair u finish dinner already,0
i m on the bus love you,0
lol i knew that i saw him in the dollar store,0
please call our customer service representative on NUMBER NUMBER NUMBER between NUMBER am NUMBER pm as you have won a guaranteed NUMBER cash or NUMBER prize,1
todays voda numbers ending with NUMBER are selected to receive a NUMBER reward if you have a match please call NUMBER quoting claim code NUMBER standard rates apply,1
only saturday and sunday holiday so its very difficult,0
everybody had fun this evening miss you,0
got hella gas money want to go on a grand nature adventure with galileo in a little bit,0
i m in a meeting call me later at,0
oh wow thats gay will firmware update help,0
these won t do have to move on to morphine,0
how come i din c yup i cut my hair,0
k k pa had your lunch aha,0
oh ho is this the first time u use these type of words,0
captain vijaykanth is doing comedy in captain tv he is drunken,0
of course i guess god s just got me on hold right now,0
do you hide anythiing or keeping distance from me,0
havent,0
you are being ripped off get your mobile content from URL call NUMBER poly true pix ringtones games six downloads for only NUMBER,1
sorry i din lock my keypad,0
did u got that persons story,0
are you planning to come chennai,0
we tried to contact you re your reply to our offer of a video phone NUMBER anytime any network mins half price line rental camcorder reply or call NUMBER,1
god created gap btwn ur fingers so dat sum NUMBER vry special will fill those gaps by holding ur hands now plz dont ask y he created so much gap between legs,0
we are okay going to sleep now later,0
please protect yourself from e threats sib never asks for sensitive information like passwords atm sms pin thru email never share your password with anybody,0
finally it has happened aftr decades beer is now cheaper than petrol the goverment expects us to drink but don t drive,0
a NUMBER xmas reward is waiting for you our computer has randomly picked you from our loyal mobile customers to receive a NUMBER reward just call NUMBER,1
where r e meeting tmr,0
lol yes but it will add some spice to your day,0
hope you are having a great day,0
our prasanth ettans mother passed away last night just pray for her and family,0
k i ll work something out,0
private your NUMBER account statement for shows NUMBER un redeemed s i m points call NUMBER identifier code NUMBER expires NUMBER NUMBER NUMBER,1
this message is from a great doctor in india NUMBER do not drink appy fizz it contains cancer causing age,0
i cant pick the phone right now pls send a message,0
you call him and tell now infront of them call him now,0
ok no prob,0
ladies first and genus second k,0
no yes please been swimming,0
mum not going robinson already,0
ok set let u noe e details later,0
not tel software name,0
i send the print outs da,0
im realy soz imat my mums NUMBER nite what about NUMBER moro,0
when i was born god said oh no another idiot when you were born god said oh no competition who knew one day these two will become freinds forever,0
i didnt get ur full msg sometext is missing send it again,0
probably not i m almost out of gas and i get some cash tomorrow,0
customer service announcement we recently tried to make a delivery to you but were unable to do so please call NUMBER to re schedule ref NUMBER,1
i forgot NUMBER ask all smth there s a card on da present lei how all want NUMBER write smth or sign on it,0
i m leaving my house now,0
hi babe its chloe how r u i was smashed on saturday night it was great how was your weekend u been missing me sp visionsms com text stop to stop NUMBER p text,1
ready then call me,0
wewa is NUMBER iriver NUMBER all NUMBER mb,0
it is a good thing i m now getting the connection to bw,0
sry da jst nw only i came to home,0
that s cool he ll be here all night lemme know when you re around,0
are you staying in town,0
haha yeah NUMBER oz is kind of a shitload,0
ok u can take me shopping when u get paid d,0
my life means a lot to me not because i love my life but because i love the people in my life the world calls them friends i call them my world ge,0
alright we ll bring it to you see you in like lt gt mins,0
but pls dont play in others life,0
eatin my lunch,0
hmmm but you should give it on one day,0
didn t try g and i decided not to head out,0
ok no prob,0
surly ill give it to you while coming to review,0
by march ending i should be ready but will call you for sure the problem is that my capital never complete how far with you how s work and the ladies,0
tessy pls do me a favor pls convey my birthday wishes to nimya pls dnt forget it today is her birthday shijas,0
pls give her the food preferably pap very slowly with loads of sugar you can take up to an hour to give it and then some water very very slowly,0
urgent your mobile no NUMBER was awarded a NUMBER NUMBER bonus caller prize on NUMBER NUMBER NUMBER this is our NUMBER nd attempt to contact you call NUMBER NUMBER NUMBER box NUMBER qu,1
a guy who gets used but is too dumb to realize it,0
okey dokey i ll be over in a bit just sorting some stuff out,0
don no da whats you plan,0
yes fine,0
win we have a winner mr t foley won an ipod more exciting prizes soon so keep an eye on ur mobile or visit URL,1
i liked the new mobile,0
anytime,0
mmmmmmm snuggles into you deep contented sigh whispers i fucking love you so much i can barely stand it,0
yar but they say got some error,0
hey anyway i have to,0
wow so healthy old airport rd lor cant thk of anything else but i ll b bathing my dog later,0
wif my family booking tour package,0
did you say bold then torch later or one torch and NUMBER bold,0
haha awesome i might need to take you up on that what you doin tonight,0
ya i knw u vl giv its ok thanks kano anyway enjoy wit ur family wit NUMBER st salary,0
huh so slow i tot u reach long ago liao u NUMBER more days only i NUMBER more leh,0
thats cool princess i will cover your face in hot sticky cum,0
big brother s really scraped the barrel with this shower of social misfits,0
oops i thk i dun haf enuff i go check then tell,0
s NUMBER min to go for lunch,0
hey what happened u switch off ur cell d whole day this isnt good now if u do care give me a call tomorrow,0
k will do addie amp i are doing some art so i ll be here when you get home,0
my uncles in atlanta wish you guys a great semester,0
aiyo her lesson so early i m still sleepin haha okie u go home liao den confirm w me lor,0
forgot to tell smth can like number the sections so that it s clearer,0
yup anything lor if u dun wan it s ok,0
i m home my love if your still awake loving kiss,0
hello peach my cake tasts lush,0
free game get rayman golf NUMBER free from the o NUMBER games arcade NUMBER st get ur games settings reply post then save activ NUMBER press NUMBER key for arcade termsapply,1
there ll be a minor shindig at my place later tonight you interested,0
jason says it s cool if we pick some up from his place in like an hour,0
had your mobile NUMBER mths update to the latest camera video phones for free keep ur same number get extra free mins texts text yes for a call,1
i career tel have added u as a contact on indyarocks com to send free sms to remove from phonebook sms no to lt gt,0
i ve reached already,0
i dont know ask to my brother nothing problem some thing that just i told,0
k eng rocking in ashes,0
wat time r going to xin s hostel,0
good morning my dear shijutta have a great amp successful day,0
buy space invaders NUMBER a chance NUMBER win orig arcade game console press NUMBER for games arcade std wap charge see o NUMBER co uk games NUMBER terms settings no purchase,1
oh k after that placement there ah,0
not for possession especially not first offense,0
nt only for driving even for many reasons she is called bbd thts it chikku then hw abt dvg cold heard tht vinobanagar violence hw is the condition and hw ru any problem,0
i bought the test yesterday its something that lets you know the exact day u ovulate when will get NUMBER u in about NUMBER to NUMBER wks but pls pls dont fret i know u r worried pls relax also is there anything in ur past history u need to tell me,0
we have pizza if u want,0
i keep seeing weird shit and bein all woah then realising it s actually reasonable and i m all oh,0
many more happy returns of the day i wish you happy birthday,0
ya very nice be ready on thursday,0
i am in hospital da i will return home in evening,0
thinking of u x,0
camera you are awarded a sipix digital camera call NUMBER fromm landline delivery within NUMBER days,1
orh i tot u say she now still dun believe,0
when you just put in the sign choose my number and the pin will show right,0
the beauty of life is in next second which hides thousands of secrets i wish every second will be wonderful in ur life gud n NUMBER,0
thanx u darlin im cool thanx a few bday drinks NUMBER nite NUMBER morrow off take care c u soon xxx,0
if you re still up maybe leave the credit card so i can get gas when i get back like he told me to,0
your weekly cool mob tones are ready to download this weeks new tones include NUMBER crazy frog axel f NUMBER akon lonely NUMBER black eyed dont p more info in n,1
well boy am i glad g wasted all night at applebees for nothing,0
cashbin co uk get lots of cash this weekend URL dear welcome to the weekend we have got our biggest and best ever cash give away these,1
ok lor or u wan me go look NUMBER u,0
u wan NUMBER haf lunch i m in da canteen now,0
don t make life too stressfull always find time to laugh it may not add years to your life but surely adds more life to ur years gud ni NUMBER swt dreams,0
hey looks like i was wrong and one of the kappa guys numbers is still on my phone if you want i can text him and see if he s around,0
urgent your mobile number has been awarded with a NUMBER prize guaranteed call NUMBER from land line claim NUMBER valid NUMBER hrs only NUMBER ppm,1
thanks NUMBER your continued support your question this week will enter u in NUMBER our draw NUMBER NUMBER cash name the new us president txt ans to NUMBER,1
i m home doc gave me pain meds says everything is fine,0
it s only NUMBER ard rest all ard NUMBER at least which is price NUMBER NUMBER bedrm NUMBER,0
me too have a lovely night xxx,0
prepare to be pleasured,0
hi technical support providing assistance to us customer through call and email,0
if you text on your way to cup stop that should work and that should be bus,0
whens your radio show,0
your unique user id is NUMBER for removal send stop to NUMBER customer services NUMBER,1
i m not sure if its still available though,0
watever relation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories feeling,0
cheers lou yeah was a goodnite shame u neva came c ya gailxx,0
hi i got the money da,0
hi mobile no lt gt has added you in their contact list on URL it s a great place to send free sms to people for more visit fullonsms com,0
ok then u tell me wat time u coming later lor,0
u repeat e instructions again wat s e road name of ur house,0
so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends sh jas,0
quite lor but dun tell him wait he get complacent,0
sorry completely forgot will pop em round this week if your still here,0
u r the most beautiful girl ive ever seen u r my baby come and c me in the common room,0
o we cant see if we can join denis and mina or does denis want alone time,0
sen told that he is going to join his uncle finance in cbe,0
yup hey then one day on fri we can ask miwa and jiayin take leave go karaoke,0
call me i am senthil from hsbc,0
especially since i talk about boston all up in my personal statement lol i woulda changed that if i had realized it said nyc it says boston now,0
indeed and by the way it was either or not both,0
urgent call NUMBER from landline your complimentary NUMBER ibiza holiday or NUMBER NUMBER cash await collection sae t cs po box NUMBER sk NUMBER NUMBER wp NUMBER ppm NUMBER,1
holy living christ what is taking you so long,0
thk of wat to eat tonight,0
thanx yup we coming back on sun finish dinner going back NUMBER hotel now time flies we re tog NUMBER exactly a mth today hope we ll haf many more mths to come,0
we re on the opposite side from where we dropped you off,0
yup izzit still raining heavily cos i m in e mrt i can t c outside,0
send me your resume,0
gd luck NUMBER ur exams,0
or u ask they all if next sat can a not if all of them can make it then i m ok lor,0
sorry that was my uncle i ll keep in touch,0
saw guys and dolls last night with patrick swayze it was great,0
urgent this is our NUMBER nd attempt to contact u your NUMBER prize from yesterday is still awaiting collection to claim call now NUMBER,1
santa calling would your little ones like a call from santa xmas eve call NUMBER to book you time calls NUMBER NUMBER ppm last NUMBER mins NUMBER s t c URL,1
just come home i don t want u to be miserable,0
i dont know why she s not getting your messages,0
its cool but tyler had to take off so we re gonna buy for him and drop it off at his place later tonight our total order is a quarter you got enough,0
the guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me i m nervous because of course now he may have my address should i call his boss and tell him knowing this may get him fired,0
reverse is cheating that is not mathematics,0
how do you plan to manage that,0
er hello things didn t quite go to plan is limping slowly home followed by aa and with exhaust hanging off,0
sorry for the delay yes masters,0
call me when u finish then i come n pick u,0
private your NUMBER account statement for NUMBER NUMBER shows NUMBER unredeemed bonus points to claim call NUMBER identifier code NUMBER expires NUMBER NUMBER NUMBER,1
what s up my own oga left my phone at home and just saw ur messages hope you are good have a great weekend,0
don t worry though i understand how important it is that i be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me brb gonna go kill myself,0
honey can you pls find out how much they sell predicte in nigeria and how many times can it be used its very important to have a reply before monday,0
e admin building there i might b slightly earlier i ll call u when i m reaching,0
fyi i m at usf now swing by the room whenever,0
i can call in lt gt min if thats ok,0
ummmmmaah many many happy returns of d day my dear sweet heart happy birthday dear,0
no home work to do meh,0
anything is valuable in only NUMBER situations first before getting it second after loosing it,0
me too mark is taking forever to pick up my prescription and the pain is coming back,0
how s ur paper,0
got smaller capacity one quite ex,0
check out choose your babe videos sms shsex netun fgkslpopw fgkslpo,1
im good i have been thinking about you,0
u r a winner u ave been specially selected NUMBER receive NUMBER cash or a NUMBER holiday flights inc speak to a live operator NUMBER claim NUMBER p min NUMBER,1
,0
not thought bout it drink in tap spile at seven is that pub on gas st off broad st by canal ok,0
i am going to sleep i am tired of travel,0
haha just what i was thinkin,0
yup but it s not giving me problems now so mayb i ll jus leave it,0
lol no just trying to make your day a little more interesting,0
how long before you get reply just defer admission til next semester,0
the word checkmate in chess comes from the persian phrase shah maat which means the king is dead goodmorning have a good day,0
po de no need job aha,0
rats hey did u ever vote for the next themes,0
new mobiles from NUMBER must go txt nokia to no NUMBER collect yours today from only NUMBER URL NUMBER optout NUMBER NUMBER gbp mtmsg NUMBER txtauction,1
i hope your pee burns tonite,0
oh rite well im with my best mate pete who i went out with NUMBER a week now were NUMBER geva again its been longer than a week,0
yay can t wait to party together,0
photoshop makes my computer shut down,0
all boys made fun of me today ok i have no problem i just sent one message just for fun,0
that s one of the issues but california is okay no snow so its manageable,0
private your NUMBER account statement for shows NUMBER un redeemed s i m points call NUMBER identifier code NUMBER expires NUMBER NUMBER NUMBER,1
hmmm mayb can try e shoppin area one but forgot e name of hotel,0
awesome that gonna be soon or later tonight,0
i need details about that online job,0
you have won as a valued vodafone customer our computer has picked you to win a NUMBER prize to collect is easy just call NUMBER,1
missing you too pray inshah allah,0
pls help me tell ashley that i cant find her number oh,0
i am in escape theatre now going to watch kavalan in a few minutes,0
s this will increase the chance of winning,0
either way works for me i am lt gt years old hope that doesnt bother you,0
maybe you should find something else to do instead,0
gain the rights of a wife dont demand it i am trying as husband too lets see,0
i liked your new house,0
i m fine hope you are also,0
also north carolina and texas atm you would just go to the gre site and pay for the test results to be sent,0
same to u,0
yes baby i need to stretch open your pussy,0
thanks and or bomb and date as my phone wanted to say,0
ok,0
